,hours_studied,attendance,parental_involvement,access_to_resources,sleep_hours,previous_scores,motivation_level,tutoring_sessions,family_income,teacher_quality,physical_activity,parental_education_level,distance_from_home,exam_score,exam_score_indicator,hours_studied_indicator,tutoring_sessions_indicator,extracurricular_activities_No,extracurricular_activities_Yes,gender_Female,gender_Male,internet_access_No,internet_access_Yes,learning_disabilities_No,learning_disabilities_Yes,peer_influence_Negative,peer_influence_Neutral,peer_influence_Positive,school_type_Private,school_type_Public,cluster
968,0.4418604651162791,0.8500000000000001,0,2,0.6666666666666666,0.78,1,0.125,0,1,0.6666666666666666,0,0,0.3555555555555556,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,3
969,0.23255813953488375,0.6750000000000003,0,1,0.6666666666666666,0.14000000000000012,2,0.0,0,1,0.3333333333333333,0,1,0.15555555555555545,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3
970,0.46511627906976744,0.5249999999999999,2,1,0.6666666666666666,0.45999999999999996,1,0.375,0,1,0.3333333333333333,0,0,0.2666666666666666,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,3
971,0.3488372093023256,0.8250000000000002,1,0,0.6666666666666666,0.020000000000000018,1,0.375,0,1,0.3333333333333333,1,0,0.2666666666666666,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,5
972,0.5581395348837209,0.42500000000000004,0,1,0.4999999999999999,0.41999999999999993,1,0.0,1,1,0.5,0,0,0.24444444444444446,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
973,0.3488372093023256,0.20000000000000018,0,1,0.4999999999999999,0.7,2,0.125,0,2,0.5,2,1,0.19999999999999996,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
974,0.37209302325581395,0.27500000000000013,0,1,0.33333333333333337,0.24,1,0.25,0,1,0.5,1,0,0.15555555555555545,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5
975,0.18604651162790697,0.5,1,2,0.4999999999999999,0.8200000000000001,0,0.125,1,1,0.5,1,0,0.2222222222222221,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,4
976,0.37209302325581395,0.5249999999999999,1,0,0.16666666666666663,0.06000000000000005,0,0.0,1,1,0.16666666666666666,1,0,0.1777777777777778,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,4
977,0.09302325581395349,0.8000000000000003,1,1,0.8333333333333334,0.040000000000000036,1,0.25,2,1,0.6666666666666666,1,1,0.19999999999999996,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2
978,0.20930232558139533,0.8000000000000003,0,2,0.33333333333333337,0.020000000000000018,0,0.125,1,1,0.5,0,0,0.2222222222222221,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
979,0.5581395348837209,0.5750000000000002,1,2,0.4999999999999999,0.28,1,0.0,0,1,0.3333333333333333,1,1,0.28888888888888875,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,5
980,0.5581395348837209,0.7749999999999999,1,2,0.4999999999999999,0.45999999999999996,1,0.25,0,1,0.5,0,0,0.37777777777777777,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,3
981,0.5116279069767441,0.20000000000000018,1,1,0.8333333333333334,0.10000000000000009,1,0.0,0,1,0.5,1,1,0.19999999999999996,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5
982,0.3023255813953489,0.050000000000000044,2,1,0.0,1.0,0,0.125,0,1,0.5,0,0,0.15555555555555545,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3
983,0.4418604651162791,0.875,1,0,0.4999999999999999,1.0,0,0.375,0,1,0.3333333333333333,0,0,0.3111111111111111,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,3
984,0.4418604651162791,0.07500000000000018,0,0,0.6666666666666666,0.52,1,0.375,1,1,0.6666666666666666,2,0,0.19999999999999996,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,7
985,0.27906976744186046,0.25,2,1,0.9999999999999999,0.56,1,0.125,0,1,0.3333333333333333,0,2,0.1333333333333333,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,3
986,0.6511627906976744,0.7000000000000002,1,2,0.4999999999999999,0.9199999999999999,0,0.25,0,0,0.3333333333333333,0,0,0.37777777777777777,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3
987,0.5581395348837209,0.40000000000000013,1,0,0.33333333333333337,0.76,0,0.125,1,1,0.5,1,2,0.24444444444444446,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,4
988,0.4186046511627907,0.875,2,0,0.9999999999999999,0.15999999999999992,0,0.25,2,1,0.5,0,0,0.3111111111111111,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,6
989,0.4418604651162791,0.30000000000000004,1,1,0.6666666666666666,0.8,2,0.25,0,0,0.3333333333333333,1,0,0.2222222222222221,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,5
990,0.46511627906976744,0.0,2,1,0.8333333333333334,0.24,1,0.25,0,1,0.5,0,0,0.19999999999999996,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,3
991,0.16279069767441862,0.30000000000000004,0,1,0.16666666666666663,0.43999999999999995,1,0.375,2,0,0.6666666666666666,0,0,0.15555555555555545,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,6
992,0.4186046511627907,0.5750000000000002,1,1,0.6666666666666666,0.54,2,0.125,0,1,0.6666666666666666,0,2,0.24444444444444446,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,3
993,0.3488372093023256,0.375,0,0,0.16666666666666663,0.72,1,0.0,0,1,0.16666666666666666,1,1,0.15555555555555545,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,5
994,0.3023255813953489,0.5249999999999999,1,1,0.16666666666666663,0.15999999999999992,2,0.375,0,2,0.6666666666666666,2,1,0.24444444444444446,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
995,0.3953488372093023,0.875,1,2,0.6666666666666666,0.08000000000000007,1,0.25,2,1,0.5,1,1,0.33333333333333326,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2
996,0.6976744186046511,0.9000000000000004,1,1,0.6666666666666666,0.8600000000000001,0,0.375,0,1,0.5,0,0,0.4444444444444444,1,2,1,0,1,0,1,0,1,1,0,0,0,1,0,1,3
997,0.5348837209302325,0.27500000000000013,0,2,0.33333333333333337,0.8200000000000001,1,0.375,2,1,0.3333333333333333,0,2,0.2666666666666666,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,6
998,0.37209302325581395,0.4500000000000002,0,1,0.8333333333333334,0.52,0,0.5,1,1,0.3333333333333333,1,0,0.24444444444444446,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,4
999,0.5116279069767441,0.5500000000000003,1,2,0.33333333333333337,0.6600000000000001,1,0.25,1,1,0.5,2,1,0.3555555555555556,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,7
1000,0.627906976744186,0.9500000000000002,2,1,0.4999999999999999,0.72,1,0.25,1,2,0.3333333333333333,0,0,0.4444444444444444,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
1001,0.5813953488372092,1.0,2,2,0.4999999999999999,0.48,0,0.125,1,1,0.3333333333333333,0,2,0.37777777777777777,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1003,0.3488372093023256,0.7250000000000001,1,1,0.8333333333333334,0.48,1,0.125,0,1,0.5,0,2,0.2222222222222221,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,3
1004,0.5348837209302325,0.375,0,1,0.16666666666666663,0.96,2,0.125,0,1,0.5,0,0,0.2666666666666666,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,3
1005,0.48837209302325585,0.0,1,1,0.33333333333333337,0.8400000000000001,0,0.25,0,2,0.3333333333333333,0,0,0.1777777777777778,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3
1006,0.5581395348837209,0.0,1,0,0.16666666666666663,0.45999999999999996,0,0.125,1,1,0.3333333333333333,0,0,0.15555555555555545,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1007,0.5348837209302325,0.4500000000000002,0,2,0.9999999999999999,0.21999999999999997,2,0.25,1,1,0.6666666666666666,1,1,0.3111111111111111,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,4
1008,0.5813953488372092,0.5,1,1,0.4999999999999999,0.8800000000000001,1,0.125,0,1,0.3333333333333333,2,1,0.33333333333333326,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
1009,0.37209302325581395,0.025000000000000133,0,1,0.33333333333333337,0.6400000000000001,2,0.0,1,2,0.6666666666666666,2,0,0.1777777777777778,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,7
1010,0.627906976744186,0.6750000000000003,1,1,0.4999999999999999,0.40000000000000013,1,0.25,0,1,0.3333333333333333,2,0,0.3555555555555556,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1011,0.46511627906976744,0.30000000000000004,1,0,0.6666666666666666,0.1200000000000001,1,0.0,0,1,0.6666666666666666,0,0,0.1777777777777778,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,3
1012,0.7209302325581395,0.5500000000000003,0,1,0.6666666666666666,0.76,0,0.0,2,1,0.3333333333333333,1,1,0.3555555555555556,1,2,0,0,1,0,1,0,1,1,0,0,0,1,0,1,2
1013,0.3488372093023256,0.30000000000000004,1,1,0.33333333333333337,0.32000000000000006,0,0.0,0,1,0.6666666666666666,1,0,0.1777777777777778,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,5
1015,0.46511627906976744,0.40000000000000013,1,0,0.16666666666666663,0.56,2,0.0,0,2,0.5,0,0,0.2222222222222221,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,3
1016,0.3488372093023256,0.2250000000000001,2,2,0.4999999999999999,0.7,1,0.0,2,2,0.5,0,0,0.24444444444444446,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,6
1017,0.37209302325581395,0.5249999999999999,0,1,0.8333333333333334,0.54,1,0.375,0,1,0.6666666666666666,1,2,0.24444444444444446,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,5
1018,0.3953488372093023,0.20000000000000018,2,2,0.33333333333333337,0.6400000000000001,0,0.0,1,2,0.5,0,0,0.24444444444444446,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
1020,0.5116279069767441,0.15000000000000013,1,2,0.33333333333333337,0.6600000000000001,1,0.0,2,1,0.3333333333333333,0,0,0.24444444444444446,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,6
1021,0.37209302325581395,0.6750000000000003,1,1,0.16666666666666663,0.19999999999999996,1,0.5,1,1,0.5,0,0,0.2666666666666666,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1
1022,0.4418604651162791,0.75,2,1,0.6666666666666666,0.40000000000000013,1,0.0,1,1,0.5,0,1,0.28888888888888875,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
1023,0.7441860465116279,0.10000000000000009,1,0,0.9999999999999999,0.52,0,0.25,2,2,0.5,0,0,0.28888888888888875,0,2,0,0,1,0,1,0,1,1,0,0,1,0,1,0,6
1024,0.6744186046511628,0.4750000000000001,0,1,0.6666666666666666,0.6799999999999999,1,0.375,0,1,0.5,1,1,0.3111111111111111,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,5
1025,0.5116279069767441,0.07500000000000018,1,0,0.33333333333333337,0.74,0,0.125,1,1,0.3333333333333333,2,0,0.19999999999999996,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,7
1026,0.4418604651162791,0.6000000000000001,1,1,0.33333333333333337,0.7,1,0.0,1,1,0.5,0,1,0.2666666666666666,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
1027,0.46511627906976744,0.27500000000000013,1,1,0.9999999999999999,0.10000000000000009,0,0.125,1,1,0.6666666666666666,0,1,0.1777777777777778,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
1029,0.3023255813953489,0.5249999999999999,1,2,0.33333333333333337,0.28,0,0.25,2,2,0.3333333333333333,0,2,0.19999999999999996,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,6
1030,0.3953488372093023,0.9250000000000003,0,1,0.4999999999999999,0.40000000000000013,0,0.0,2,1,0.3333333333333333,0,0,0.24444444444444446,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,6
1031,0.20930232558139533,0.5500000000000003,2,1,0.4999999999999999,0.6400000000000001,0,0.25,0,2,0.6666666666666666,0,0,0.2222222222222221,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,3
1032,0.48837209302325585,0.5750000000000002,1,1,0.6666666666666666,0.19999999999999996,0,0.5,1,1,0.3333333333333333,2,1,0.28888888888888875,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,7
1033,0.5348837209302325,0.40000000000000013,0,2,0.8333333333333334,0.5,0,0.0,0,1,0.8333333333333333,0,0,0.24444444444444446,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,3
1034,0.37209302325581395,0.9500000000000002,2,2,0.8333333333333334,0.8800000000000001,0,0.0,2,0,0.5,1,0,0.3555555555555556,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2
1035,0.6511627906976744,0.7749999999999999,1,2,0.4999999999999999,0.74,1,0.25,1,2,0.6666666666666666,1,0,0.4222222222222223,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,4
1036,0.27906976744186046,0.27500000000000013,1,2,0.4999999999999999,0.72,0,0.25,0,1,0.5,2,0,0.2222222222222221,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1037,0.23255813953488375,0.8500000000000001,0,2,0.6666666666666666,0.8400000000000001,2,0.0,1,1,0.6666666666666666,0,0,0.28888888888888875,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
1038,0.46511627906976744,0.42500000000000004,1,2,0.33333333333333337,0.40000000000000013,0,0.25,2,1,0.3333333333333333,1,0,0.28888888888888875,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,2
1039,0.5813953488372092,0.8250000000000002,1,1,0.6666666666666666,0.76,1,0.125,1,2,0.6666666666666666,1,0,0.37777777777777777,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,4
1040,0.6744186046511628,0.8250000000000002,2,2,0.4999999999999999,0.06000000000000005,1,0.375,0,1,0.3333333333333333,2,1,0.4222222222222223,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
1041,0.37209302325581395,0.20000000000000018,0,2,0.6666666666666666,0.06000000000000005,1,0.0,0,1,0.3333333333333333,1,0,0.1333333333333333,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,5
1042,0.5813953488372092,0.7000000000000002,0,0,0.9999999999999999,0.3400000000000001,0,0.0,0,0,0.5,0,2,0.2222222222222221,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,3
1043,0.4418604651162791,0.30000000000000004,2,0,0.6666666666666666,0.19999999999999996,0,0.0,0,1,0.8333333333333333,0,0,0.1777777777777778,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3
1044,0.4186046511627907,0.30000000000000004,2,1,0.4999999999999999,0.52,1,0.125,1,2,0.3333333333333333,0,1,0.24444444444444446,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
1045,0.5581395348837209,0.30000000000000004,0,2,0.33333333333333337,0.17999999999999994,1,0.25,0,1,0.5,0,0,0.24444444444444446,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,3
1046,0.5348837209302325,0.7250000000000001,2,1,0.4999999999999999,0.98,1,0.25,0,2,0.6666666666666666,0,0,0.3999999999999999,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,3
1047,0.23255813953488375,0.2250000000000001,1,1,0.16666666666666663,0.8600000000000001,1,0.0,1,2,0.6666666666666666,1,0,0.1777777777777778,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,4
1049,0.627906976744186,0.7250000000000001,2,0,0.0,0.8,2,0.375,0,2,0.3333333333333333,2,1,0.3999999999999999,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
1050,0.3488372093023256,0.17500000000000004,0,2,0.6666666666666666,0.96,1,0.0,2,0,0.5,0,1,0.1777777777777778,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,6
1051,0.48837209302325585,0.10000000000000009,1,2,0.6666666666666666,0.3600000000000001,1,0.25,1,1,0.6666666666666666,0,0,0.2222222222222221,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1053,0.48837209302325585,0.375,0,0,0.33333333333333337,0.24,1,0.0,2,2,0.5,2,0,0.2222222222222221,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,8
1054,0.37209302325581395,0.4750000000000001,0,2,0.4999999999999999,0.6400000000000001,1,0.0,1,2,0.3333333333333333,1,0,0.24444444444444446,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,4
1055,0.3488372093023256,0.050000000000000044,2,1,0.0,0.78,2,0.375,0,1,0.5,1,0,0.2222222222222221,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,5
1056,0.4418604651162791,0.9750000000000001,1,1,0.6666666666666666,0.5,1,0.25,0,2,0.3333333333333333,2,2,0.33333333333333326,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
1057,0.6046511627906976,0.7250000000000001,1,1,0.4999999999999999,0.30000000000000004,1,0.125,1,1,0.5,0,0,0.33333333333333326,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1058,0.5116279069767441,0.3250000000000002,2,1,0.8333333333333334,0.5,1,0.0,2,2,0.5,0,1,0.28888888888888875,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,6
1059,0.3953488372093023,0.3250000000000002,1,2,0.6666666666666666,0.06000000000000005,1,0.125,0,2,0.5,2,1,0.19999999999999996,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
1060,0.5581395348837209,0.4500000000000002,1,1,0.4999999999999999,0.72,1,0.125,1,1,0.5,2,1,0.28888888888888875,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,7
1061,0.046511627906976744,0.625,0,2,0.6666666666666666,0.45999999999999996,0,0.25,0,1,0.5,0,0,0.15555555555555545,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,3
1063,0.20930232558139533,0.20000000000000018,0,1,0.33333333333333337,0.9199999999999999,0,0.125,2,1,0.5,1,1,0.1333333333333333,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2
1064,0.3953488372093023,0.8500000000000001,2,1,0.4999999999999999,0.1200000000000001,0,0.125,0,1,0.5,2,0,0.3111111111111111,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
1065,0.27906976744186046,0.25,1,1,0.4999999999999999,1.0,1,0.375,0,1,0.5,0,0,0.2222222222222221,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,3
1066,0.2558139534883721,0.375,1,2,0.33333333333333337,0.96,1,0.25,0,1,0.3333333333333333,1,2,0.2222222222222221,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,5
1067,0.6046511627906976,0.875,1,2,0.4999999999999999,0.6200000000000001,0,0.375,0,1,0.3333333333333333,0,1,0.37777777777777777,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,3
1068,0.37209302325581395,0.6750000000000003,1,1,0.4999999999999999,0.8200000000000001,2,0.375,0,2,0.5,1,0,0.33333333333333326,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,5
1069,0.48837209302325585,0.3500000000000001,1,2,0.9999999999999999,0.020000000000000018,1,0.125,1,1,0.6666666666666666,0,0,0.2222222222222221,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
1070,0.4418604651162791,0.6750000000000003,1,1,0.4999999999999999,0.98,1,0.375,0,1,0.5,0,0,0.3111111111111111,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,3
1071,0.5116279069767441,0.025000000000000133,2,0,0.33333333333333337,0.45999999999999996,1,0.125,1,1,0.5,1,0,0.2222222222222221,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,4
1072,0.4418604651162791,0.7250000000000001,0,1,0.4999999999999999,0.9000000000000001,0,0.375,0,1,0.3333333333333333,0,0,0.3111111111111111,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,3
1073,0.2558139534883721,0.4750000000000001,0,1,0.8333333333333334,0.3800000000000001,1,0.25,0,2,0.5,2,0,0.2222222222222221,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1074,0.5813953488372092,0.8250000000000002,1,2,0.8333333333333334,0.78,1,0.0,0,1,0.5,1,1,0.37777777777777777,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,5
1075,0.37209302325581395,0.9500000000000002,2,0,0.9999999999999999,0.41999999999999993,1,0.0,0,2,0.5,2,1,0.33333333333333326,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
1076,0.23255813953488375,0.9250000000000003,1,1,0.4999999999999999,0.3600000000000001,0,0.0,0,1,0.3333333333333333,0,1,0.19999999999999996,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,3
1077,0.37209302325581395,0.9000000000000004,1,0,0.6666666666666666,0.94,0,0.0,1,1,0.5,0,0,0.2666666666666666,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
1078,0.6511627906976744,0.5,1,0,0.16666666666666663,0.7,2,0.0,2,2,0.3333333333333333,0,1,0.3111111111111111,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,6
1079,0.5581395348837209,0.3500000000000001,0,1,0.33333333333333337,0.8400000000000001,0,0.5,1,1,0.5,2,0,0.33333333333333326,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,7
1080,0.3953488372093023,0.4750000000000001,1,1,0.16666666666666663,0.54,0,0.125,0,2,0.5,0,0,0.2222222222222221,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,3
1081,0.3953488372093023,0.7000000000000002,2,2,0.6666666666666666,0.9199999999999999,0,0.125,0,1,0.5,0,2,0.3111111111111111,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,3
1082,0.3953488372093023,0.875,2,1,0.4999999999999999,0.74,2,0.625,1,1,0.3333333333333333,1,0,0.4222222222222223,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,4
1083,0.7209302325581395,0.20000000000000018,0,1,0.4999999999999999,0.08000000000000007,1,0.125,0,1,0.16666666666666666,2,0,0.24444444444444446,0,2,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
1084,0.48837209302325585,0.9250000000000003,1,1,0.33333333333333337,0.76,2,0.125,0,0,0.6666666666666666,1,0,0.37777777777777777,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,5
1086,0.5813953488372092,0.9750000000000001,0,2,0.0,0.8200000000000001,2,0.25,2,0,0.6666666666666666,2,1,0.4444444444444444,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,8
1087,0.46511627906976744,0.875,1,0,0.4999999999999999,0.3400000000000001,1,0.375,1,1,0.3333333333333333,1,2,0.33333333333333326,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,4
1088,0.3953488372093023,0.27500000000000013,0,0,0.4999999999999999,0.6000000000000001,1,0.125,1,0,0.6666666666666666,2,1,0.1777777777777778,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,7
1089,0.4186046511627907,0.10000000000000009,1,1,0.0,0.74,2,0.25,1,1,0.6666666666666666,0,1,0.2222222222222221,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
1090,0.4418604651162791,0.10000000000000009,1,2,0.6666666666666666,0.6400000000000001,1,0.375,1,0,0.5,0,1,0.19999999999999996,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
1091,0.4418604651162791,0.30000000000000004,1,2,0.4999999999999999,0.6799999999999999,0,0.25,1,2,0.3333333333333333,0,1,0.2222222222222221,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
1092,0.5348837209302325,0.625,1,1,0.6666666666666666,0.9000000000000001,1,0.25,1,1,0.6666666666666666,0,0,0.33333333333333326,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
1093,0.4418604651162791,0.8000000000000003,1,0,0.9999999999999999,0.3800000000000001,1,0.0,0,1,0.3333333333333333,2,2,0.2666666666666666,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1094,0.5348837209302325,0.9000000000000004,1,1,0.4999999999999999,0.54,0,0.0,0,1,0.3333333333333333,0,0,0.2666666666666666,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,3
1095,0.4418604651162791,0.625,1,2,0.6666666666666666,0.17999999999999994,1,0.125,1,1,0.5,2,2,0.28888888888888875,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,7
1096,0.4418604651162791,0.0,1,1,0.8333333333333334,0.45999999999999996,2,0.5,1,1,0.6666666666666666,1,0,0.2222222222222221,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,4
1097,0.16279069767441862,0.17500000000000004,2,1,0.6666666666666666,0.15999999999999992,0,0.25,1,1,0.16666666666666666,2,1,0.1333333333333333,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,7
1098,0.5581395348837209,0.10000000000000009,1,0,0.33333333333333337,0.6400000000000001,0,0.25,0,1,0.5,0,1,0.1777777777777778,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,3
1099,0.48837209302325585,0.375,1,0,0.16666666666666663,0.32000000000000006,0,0.25,0,1,0.3333333333333333,0,2,0.5555555555555556,3,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,3
1100,0.5813953488372092,0.5,1,1,0.6666666666666666,0.8600000000000001,1,0.25,0,0,0.16666666666666666,2,1,0.3111111111111111,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1101,0.046511627906976744,0.050000000000000044,1,0,0.33333333333333337,0.3400000000000001,1,0.125,0,1,0.5,0,0,0.0,2,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3
1102,0.7441860465116279,0.3500000000000001,1,1,0.8333333333333334,0.28,1,0.25,1,1,0.6666666666666666,2,0,0.33333333333333326,1,2,0,1,0,1,0,0,1,1,0,0,1,0,1,0,7
1103,0.4186046511627907,0.17500000000000004,1,1,0.33333333333333337,0.5,2,0.125,0,1,0.5,1,0,0.2222222222222221,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,5
1104,0.6046511627906976,0.6499999999999999,0,1,0.4999999999999999,0.17999999999999994,0,0.125,1,1,0.5,0,0,0.28888888888888875,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
1105,0.3023255813953489,0.4750000000000001,1,0,0.16666666666666663,0.19999999999999996,1,0.375,0,1,0.8333333333333333,0,0,0.19999999999999996,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,3
1106,0.5348837209302325,0.5,1,1,0.33333333333333337,0.78,1,0.125,0,2,0.5,1,0,0.3111111111111111,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,5
1107,0.3023255813953489,0.42500000000000004,0,2,0.33333333333333337,0.5,1,0.125,1,2,0.6666666666666666,0,0,0.7555555555555555,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1108,0.3488372093023256,0.9500000000000002,1,0,0.33333333333333337,0.19999999999999996,1,0.125,1,1,0.5,0,2,0.2666666666666666,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1
